ID Sypanie,Obrazok,"Nazov (odstranit cisla, skonzistentnit a spresnit)",Kategoria (vybrat jedno z dodaneho zoznamu),Do nultej verzie,Otazka,Koncepty,Kapitola,Subkapitola,"Typ otazky (single choice, multi-choice, ano-nie, volny text,…)",Spravna odpoved,"Moznosti, ak boli k dispozicii",Obtiaznost (impossible/tazke/stredne/lahke/trivialne),XML,Pressman
800,,Tvrdenia o modeli vo fáze implementácie,modelovanie_softveru,,Ktoré z nasledovných tvrdení sú pravdivé o modeloch vo fáze implementácie?,"modelovanie, implementácia",06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Znázorňujú realizáciu návrhu použitím počítačových prostriedkov,"Vytvárajú model problémovej oblasti;Modelujú softvérový systém, ktorý bude spĺňať definované požiadavky;<correct>Znázorňujú realizáciu návrhu použitím počítačových prostriedkov</correct>",lahke,,pressman
801,,Funkcionálny model,funkcionalne_modely,,Ako je systém chápaný prostredníctvom funkcionálneho modelu?,"modelovanie, funkcionálny model",06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,"Ako množina funkcií, resp. služieb, ktorými sa napĺňa požadovaný účel, resp. požadovaným spôsobom sa transformujú údaje","<correct>Ako množina funkcií, resp. služieb, ktorými sa napĺňa požadovaný účel, resp. požadovaným spôsobom sa transformujú údaje</correct>;Ako prostriedok na uloženie a opätovné získanie (transformovaných) údajov;Ako systém, ktorého správanie sa postupom času mení;Ako množina objektov, ktoré majú definovaný stav a správanie",stredne,,pressman
802,,Model údajov,modelovanie_softveru,,Ako je systém chápaný prostredníctvom modelu údajov?,"modelovanie, model údajov",06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Ako prostriedok na uloženie a opätovné získanie (transformovaných) údajov,"Ako množina funkcií, resp. služieb, ktorými sa napĺňa požadovaný účel, resp. požadovaným spôsobom sa transformujú údaje;<correct>Ako prostriedok na uloženie a opätovné získanie (transformovaných) údajov</correct>;Ako systém, ktorého správanie sa postupom času mení;Ako množina objektov, ktoré majú definovaný stav a správanie",stredne,,pressman
803,,Model správania,modely_spravania,,Ako je systém chápaný prostredníctvom modelu správania?,"modelovanie, model správania",06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,"Ako systém, ktorého správanie sa postupom času mení","Ako množina funkcií, resp. služieb, ktorými sa napĺňa požadovaný účel, resp. požadovaným spôsobom sa transformujú údaje;Ako prostriedok na uloženie a opätovné získanie (transformovaných) údajov;<correct>Ako systém, ktorého správanie sa postupom času mení</correct>;Ako množina objektov, ktoré majú definovaný stav a správanie",stredne,,pressman
804,,Objektový model,modelovanie_softveru,,Ako je systém chápaný prostredníctvom objektového modelu?,modelovanie,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,"Ako množina objektov, ktoré majú definovaný stav a správanie","Ako množina funkcií, resp. služieb, ktorými sa napĺňa požadovaný účel, resp. požadovaným spôsobom sa transformujú údaje;Ako prostriedok na uloženie a opätovné získanie (transformovaných) údajov;Ako systém, ktorého správanie sa postupom času mení;<correct>Ako množina objektov, ktoré majú definovaný stav a správanie</correct>",stredne,,pressman
805,,Dobrý model,modelovanie_softveru,,"Čo charakterizuje ""dobrý"" model?",modelovanie,04 Základy modelovania softvéru,04.00 [Main],multi-choice,"Správne množstvo podrobností;Reprezentuje iba to a práve to, čo je dôležité pre riešenie úlohy","<correct>Správne množstvo podrobností</correct>;Detailne opisuje čo najviac aspektov reprezentovanej entity;<correct>Reprezentuje iba to a práve to, čo je dôležité pre riešenie úlohy</correct>",lahke,,pressman
806,,Dobrý jazyk na modelovanie,modelovanie_softveru,,"Ktoré vlastnosti charakterizujú ""dobrý"" jazyk na modelovanie?",modelovanie,04 Základy modelovania softvéru,04.00 [Main],multi-choice,Dostatočná vyjadrovacia sila;Jednoduchosť použitia;Jednoznačnosť;Rozšíriteľnosť,<correct>Dostatočná vyjadrovacia sila</correct>;<correct>Jednoduchosť použitia</correct>;Rozsiahla slovná zásoba;<correct>Jednoznačnosť</correct>;<correct>Rozšíriteľnosť</correct>,tazke,,pressman
807,,Model systému,modelovanie_softveru,,Čo umožňuje model systému?,modelovanie,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,"Uvažovať o vlastnostiach skutočného systému bez jeho fyzického zostrojenia;Zdôrazniť dôležité funkcie a vlastnosti systému;Diskutovať zmeny a správnosť požiadaviek používateľa čo najlacnejšie a s minimálnym rizikom;Efektívne komunikovať medzi účastníkmi tvorby systému;Overiť pochopenie požiadaviek;Overiť pochopenie prostredia, v ktorom bude systému pracovať","<correct>Uvažovať o vlastnostiach skutočného systému bez jeho fyzického zostrojenia</correct>;<correct>Zdôrazniť dôležité funkcie a vlastnosti systému</correct>;<correct>Diskutovať zmeny a správnosť požiadaviek používateľa čo najlacnejšie a s minimálnym rizikom</correct>;<correct>Efektívne komunikovať medzi účastníkmi tvorby systému</correct>;<correct>Overiť pochopenie požiadaviek</correct>;<correct>Overiť pochopenie prostredia, v ktorom bude systému pracovať</correct>",lahke,,pressman
808,,Tvrdenia o modeli,modelovanie_softveru,,Ktoré z nasledovných tvrdení sú pravdivé?,modelovanie,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,"Model možno ľahšie zostaviť ako skutočný systém;Model možno použiť na simulácie a tým spoznať vlastnosti entity, ktorú reprezentuje;Model sa môže vyvíjať tak, ako sa dozvedáme o probléme stále viac a viac;Môžeme sa rozhodnúť, čo budeme v modeli reprezentovať (a čo zanedbáme);Model môže reprezentovať skutočné (fyzické) alebo virtuálne entity z ľubovoľnej oblasti","<correct>Model možno ľahšie zostaviť ako skutočný systém</correct>;<correct>Model možno použiť na simulácie a tým spoznať vlastnosti entity, ktorú reprezentuje</correct>;<correct>Model sa môže vyvíjať tak, ako sa dozvedáme o probléme stále viac a viac</correct>;<correct>Môžeme sa rozhodnúť, čo budeme v modeli reprezentovať (a čo zanedbáme)</correct>;<correct>Model môže reprezentovať skutočné (fyzické) alebo virtuálne entity z ľubovoľnej oblasti</correct>",lahke,,pressman
809,,Skratka UML,modelovanie_softveru,,Čo znamená skratka UML v kontexte vývoja softvéru?,UML,06 Prehľad modelovania softvéru,06.00 [Main],single-choice,Unified Modeling Language,Ultimate Modeling Language;Ultimate Modeling Languages;<correct>Unified Modeling Language</correct>;Unified Modeling Languages,trivialne,,pressman
810,,Tvrdenia o UML,modelovanie_softveru,,Ktoré tvrdenia o UML sú pravdivé?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,UML je jazyk s presne definovanou syntaxou a sémantikou;UML je jazyk na modelovanie poskytujúci viacero typov diagramov;UML zjednocuje osvedčené modely používané najmä v objektovo-orientovanom prístupe,<correct>UML je jazyk s presne definovanou syntaxou a sémantikou</correct>;<correct>UML je jazyk na modelovanie poskytujúci viacero typov diagramov</correct>;<correct>UML zjednocuje osvedčené modely používané najmä v objektovo-orientovanom prístupe</correct>;UML zjednocuje osvedčené modely používané najmä v procedurálnom prístupe,lahke,,pressman
811,,Tvrdenia o UML,modelovanie_softveru,,Ktoré tvrdenia o UML sú pravdivé?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,UML je jazyk s presne definovanou syntaxou a sémantikou;UML je jazyk na modelovanie poskytujúci viacero typov diagramov,UML je nástroj na kreslenie diagramov;<correct>UML je jazyk s presne definovanou syntaxou a sémantikou</correct>;<correct>UML je jazyk na modelovanie poskytujúci viacero typov diagramov</correct>;UML je v súčasnosti najpoužívanejšia metodológia modelovania softvéru,stredne,,pressman
812,,Tvrdenia o UML,modelovanie_softveru,,Ktoré tvrdenia o UML sú pravdivé?,UML,06 Prehľad modelovania softvéru,06.00 [Main],single-choice,UML nie je metóda a je jazyk,UML je metóda aj jazyk;UML je metóda a nie jazyk;<correct>UML nie je metóda a je jazyk</correct>;UML nie je metóda a nie je jazyk,stredne,,pressman
813,,Tvrdenia o UML,modelovanie_softveru,,Ktoré tvrdenia o UML sú pravdivé?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,"UML definuje sadu modelov, ktoré sa používajú v procese tvorby softvéru;UML má definovaný mechanizmus rozširovania","<correct>UML definuje sadu modelov, ktoré sa používajú v procese tvorby softvéru</correct>;UML poskytuje nástroj na tvorbu modelov, ktoré sa používajú v procese tvorby softvéru;UML definuje spôsob vytvárania jednotlivých modelov, resp. diagramov;<correct>UML má definovaný mechanizmus rozširovania</correct>;UML nemá definovaný mechanizmus rozširovania",lahke,,pressman
814,,Rožšírenie UML,modelovanie_softveru,,Pomocou akých elementov je možné rozširovať jazyk UML?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Stereotypy;Ohraničenia (constraints);Označené hodnoty (angl. tagged values),<correct>Stereotypy</correct>;Triedy (angl. classes);Prípady použitia (angl. use cases);<correct>Ohraničenia (constraints)</correct>;Činnosti (angl. activities);<correct>Označené hodnoty (angl. tagged values)</correct>;Jazyk UML nemožno rozširovať,stredne,,pressman
815,,Rozšírenie UML,modelovanie_softveru,,Je možné jazyk UML rozširovať?,UML,06 Prehľad modelovania softvéru,06.00 [Main],single-choice,Áno,<correct>Áno</correct>;Nie,lahke,,pressman
816,,Tvrdenia o UML,modelovanie_softveru,,Ktoré tvrdenia o UML diagramoch sú pravdivé?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Diagram je grafickou prezentáciou (vizualizáciou) modelu systému;Každý typ diagramu môže poskytnúť rôzny pohľad na ten istý systém alebo časť systému,Diagram predstavuje model systému alebo jeho časť;<correct>Diagram je grafickou prezentáciou (vizualizáciou) modelu systému</correct>;Každý typ diagramu poskytuje jeden pohľad na ten istý systém alebo časť systému;<correct>Každý typ diagramu môže poskytnúť rôzny pohľad na ten istý systém alebo časť systému</correct>,stredne,,pressman
817,,UML diagram,modelovanie_softveru,,Z čoho pozostáva každý UML diagram?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Z entít;Zo vzťahov medzi entitami,<correct>Z entít</correct>;Z poddiagramov;Z modelov systému;<correct>Zo vzťahov medzi entitami</correct>;Zo vzťahov medzi poddiagramami;Zo vzťahov medzi modelmi systému,lahke,,pressman
818,,UML diagram Entity,modelovanie_softveru,,Čo predstavujú entity v UML diagrame?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Základné stavebné elementy diagramu,<correct>Základné stavebné elementy diagramu</correct>;Rozšírenia diagramu;Ohraničenia diagramu;Typy súvislostí medzi elementmi diagramu,trivialne,,pressman
819,,UML diagram Vzťahy,modelovanie_softveru,,Čo predstavujú vzťahy (angl. relationships) v UML diagrame?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Typy súvislostí medzi elementmi diagramu,Základné stavebné elementy diagramu;Rozšírenia diagramu;Ohraničenia diagramu;<correct>Typy súvislostí medzi elementmi diagramu</correct>,trivialne,,pressman
820,,Entity v UML diagramoch,modelovanie_softveru,,Ktoré z nasledovných UML elementov predstavujú entity v diagramoch?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Triedy;Komponenty;Prípady použitia,<correct>Triedy</correct>;Asociácie;Kompozície;Zovšeobecnenia;<correct>Komponenty</correct>;<correct>Prípady použitia</correct>;Stereotypy,lahke,,pressman
821,,Vzťahy v UML diagramoch,modelovanie_softveru,,Ktoré z nasledovných UML elementov predstavujú vzťahy (angl. relationships) v diagramoch?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Asociácie;Kompozície;Zovšeobecnenia,Triedy;<correct>Asociácie</correct>;<correct>Kompozície</correct>;<correct>Zovšeobecnenia</correct>;Komponenty;Prípady použitia;Stereotypy,lahke,,pressman
822,,Počet typov UML diagramov,modelovanie_softveru,,Koľko rôznych typov diagramov definuje UML verzia 2.x?,UML,06 Prehľad modelovania softvéru,06.00 [Main],single-choice,13,5;7;9;11;<correct>13</correct>,lahke,,pressman
823,,Delenie UML diagramov,modelovanie_softveru,,Aké sú korektné delenia UML diagramov?,UML,06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Statické diagramy a dynamické diagramy;Štruktúrne diagramy a diagramy správania,<correct>Statické diagramy a dynamické diagramy</correct>;Statické diagramy a štruktúrne diagramy;Štruktúrne diagramy a dynamické diagramy;<correct>Štruktúrne diagramy a diagramy správania</correct>,tazke,,pressman
824,,Štruktúrne diagramy,strukturne_modely,,Ktoré z nasledovných UML diagramov predstavujú štruktúrne diagramy?,"UML, štruktúrny diagram",06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Diagram tried (angl. class diagram);Diagram objektov (angl. object diagram);Diagram komponentov (angl. component diagram);Diagram rozmiestnenia (angl. deployment diagram),Diagram komunikácie (angl. communication diagram);<correct>Diagram tried (angl. class diagram)</correct>;Diagram prípadov použitia (angl. use case diagram);<correct>Diagram objektov (angl. object diagram)</correct>;<correct>Diagram komponentov (angl. component diagram)</correct>;Stavový diagram (angl. state machine diagram);<correct>Diagram rozmiestnenia (angl. deployment diagram)</correct>;Diagram činností (angl. activity diagram);Sekvenčný diagram (angl. sequence diagram),lahke,,pressman
825,,Diagramy správania,modely_spravania,,Ktoré z nasledovných UML diagramov predstavujú diagramy správania?,"UML, diagram správania",06 Prehľad modelovania softvéru,06.00 [Main],multi-choice,Diagram komunikácie (angl. communication diagram);Diagram prípadov použitia (angl. use case diagram);Stavový diagram (angl. state machine diagram);Diagram činností (angl. activity diagram);Sekvenčný diagram (angl. sequence diagram),<correct>Diagram komunikácie (angl. communication diagram)</correct>;Diagram tried (angl. class diagram);<correct>Diagram prípadov použitia (angl. use case diagram)</correct>;Diagram objektov (angl. object diagram);Diagram komponentov (angl. component diagram);<correct>Stavový diagram (angl. state machine diagram)</correct>;Diagram rozmiestnenia (angl. deployment diagram);<correct>Diagram činností (angl. activity diagram)</correct>;<correct>Sekvenčný diagram (angl. sequence diagram)</correct>,stredne,,pressman
